top_n,embedding_index,source_csv_row,true_label,pred_label,outer_fold,max_logit_level_score,uncalibrated_confidence_clipped_score,platt_confidence,correct,top_prompt_id_for_pred_class,top_prompt_class,top_prompt_text
5,198,198,rocky_bed,rocky_bed,5,0.23238468170166016,0.23238468170166016,0.6607715733077605,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,199,199,rocky_bed,submerged_aquatic_vegetation,1,0.2182890623807907,0.2182890623807907,0.6597870433058756,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,200,200,rocky_bed,rocky_bed,3,0.24104920029640198,0.24104920029640198,0.686835871,1,38,rocky_bed,"a lake shoreline with visible underwater rocks (sensor: both, environment: lake, ablation: hydrology)"
5,201,201,rocky_bed,emergent_vegetation,1,0.16938579082489014,0.16938579082489014,0.6567005378802989,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,202,202,rocky_bed,emergent_vegetation,3,0.17880389094352722,0.17880389094352722,0.6823330723957359,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,203,203,rocky_bed,rocky_bed,3,0.18485039472579956,0.18485039472579956,0.6827719905390484,1,34,rocky_bed,"patchy bright and dark patterns from rocks (sensor: both, environment: any, ablation: hydrology)"
5,204,204,rocky_bed,deep_water,4,0.1894822120666504,0.1894822120666504,0.6469856851562886,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,205,205,rocky_bed,rocky_bed,2,0.18506908416748047,0.18506908416748047,0.656270131,1,37,rocky_bed,"a rocky river bed in shallow water (sensor: both, environment: river, ablation: hydrology)"
5,206,206,rocky_bed,deep_water,2,0.20509867370128632,0.20509867370128632,0.6585921180258019,0,0,deep_water,"deep water (sensor: both, environment: any, ablation: simple)"
5,207,207,emergent_vegetation,emergent_vegetation,5,0.20489822328090668,0.20489822328090668,0.6588058246384825,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,208,208,emergent_vegetation,emergent_vegetation,1,0.20785070955753326,0.20785070955753326,0.6591293586170509,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,209,209,emergent_vegetation,emergent_vegetation,2,0.20757915079593658,0.20757915079593658,0.6588791485954616,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,210,210,emergent_vegetation,emergent_vegetation,3,0.1999678909778595,0.1999678909778595,0.6838679529014524,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,211,211,emergent_vegetation,emergent_vegetation,5,0.19985425472259521,0.19985425472259521,0.6584444990913845,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,212,212,emergent_vegetation,submerged_aquatic_vegetation,2,0.21142348647117615,0.21142348647117615,0.6593237691359616,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,213,213,emergent_vegetation,emergent_vegetation,3,0.20544640719890594,0.20544640719890594,0.6842646220046653,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,214,214,emergent_vegetation,emergent_vegetation,2,0.2121296525001526,0.2121296525001526,0.6594054110322255,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,215,215,emergent_vegetation,emergent_vegetation,2,0.19630709290504456,0.19630709290504456,0.657573857,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,216,216,emergent_vegetation,emergent_vegetation,4,0.20290613174438477,0.20290613174438477,0.6479037022387368,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,217,217,emergent_vegetation,emergent_vegetation,1,0.1870141178369522,0.1870141178369522,0.6578146846758418,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,218,218,emergent_vegetation,emergent_vegetation,5,0.1890142858028412,0.1890142858028412,0.6576673536824893,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,219,219,emergent_vegetation,emergent_vegetation,5,0.18745234608650208,0.18745234608650208,0.6575553043068391,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,220,220,emergent_vegetation,emergent_vegetation,1,0.1717756986618042,0.1717756986618042,0.6568516864925232,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,221,221,emergent_vegetation,emergent_vegetation,5,0.18291673064231873,0.18291673064231873,0.6572298318264902,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,222,222,emergent_vegetation,emergent_vegetation,3,0.202942893,0.202942893,0.68408339,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,223,223,emergent_vegetation,emergent_vegetation,4,0.19947463274002075,0.19947463274002075,0.647669137,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,224,224,emergent_vegetation,emergent_vegetation,4,0.22198329865932465,0.22198329865932465,0.6492064469392238,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,225,225,emergent_vegetation,submerged_aquatic_vegetation,2,0.2344990372657776,0.2344990372657776,0.661986684,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,226,226,emergent_vegetation,submerged_aquatic_vegetation,3,0.24174489080905914,0.24174489080905914,0.6868860003494885,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,227,227,emergent_vegetation,submerged_aquatic_vegetation,1,0.2236040234565735,0.2236040234565735,0.6601216844479608,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,228,228,emergent_vegetation,emergent_vegetation,3,0.210461825,0.210461825,0.6846275255607777,1,55,emergent_vegetation,"emergent vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,229,229,emergent_vegetation,submerged_aquatic_vegetation,4,0.2079637199640274,0.2079637199640274,0.6482492910356122,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,230,230,emergent_vegetation,submerged_aquatic_vegetation,4,0.2262783646583557,0.2262783646583557,0.6494994434871996,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,231,231,emergent_vegetation,emergent_vegetation,3,0.21896633505821228,0.21896633505821228,0.685242377,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,232,232,emergent_vegetation,submerged_aquatic_vegetation,2,0.22061783075332642,0.22061783075332642,0.6603860124809304,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,233,233,emergent_vegetation,emergent_vegetation,4,0.2216244339942932,0.2216244339942932,0.6491819611693799,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,234,234,emergent_vegetation,submerged_aquatic_vegetation,1,0.23599523305892944,0.23599523305892944,0.6609012402268302,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,235,235,emergent_vegetation,emergent_vegetation,1,0.20801596343517303,0.20801596343517303,0.6591397754780642,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,236,236,emergent_vegetation,submerged_aquatic_vegetation,4,0.2315654158592224,0.2315654158592224,0.6498599555156865,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,237,237,emergent_vegetation,submerged_aquatic_vegetation,5,0.23853179812431335,0.23853179812431335,0.6612104420656513,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,238,238,emergent_vegetation,emergent_vegetation,1,0.22234883904457092,0.22234883904457092,0.6600426697945047,1,55,emergent_vegetation,"emergent vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,239,239,emergent_vegetation,emergent_vegetation,5,0.18549257516860962,0.18549257516860962,0.6574146907307187,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,240,240,emergent_vegetation,submerged_aquatic_vegetation,3,0.24185441434383392,0.24185441434383392,0.6868938919107285,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,241,241,emergent_vegetation,emergent_vegetation,5,0.2323489636182785,0.2323489636182785,0.6607690224336047,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,242,242,emergent_vegetation,emergent_vegetation,3,0.21434229612350464,0.21434229612350464,0.6849081526556174,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,243,243,emergent_vegetation,emergent_vegetation,2,0.20564818382263184,0.20564818382263184,0.6586557150997788,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,244,244,emergent_vegetation,emergent_vegetation,5,0.2242356538772583,0.2242356538772583,0.6601893535095943,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,245,245,emergent_vegetation,submerged_aquatic_vegetation,3,0.23489540815353394,0.23489540815353394,0.686392256,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,246,246,emergent_vegetation,emergent_vegetation,2,0.20717832446098328,0.20717832446098328,0.6588327745093189,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,247,247,emergent_vegetation,emergent_vegetation,1,0.22704893350601196,0.22704893350601196,0.6603384979199883,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,248,248,emergent_vegetation,emergent_vegetation,3,0.20423060655593872,0.20423060655593872,0.6841766157376243,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,249,249,emergent_vegetation,submerged_aquatic_vegetation,4,0.23618656396865845,0.23618656396865845,0.6501749209900772,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
5,250,250,emergent_vegetation,submerged_aquatic_vegetation,4,0.23637333512306213,0.23637333512306213,0.6501876480760775,0,60,submerged_aquatic_vegetation,"submerged aquatic vegetation (sensor: both, environment: any, ablation: simple)"
5,251,251,emergent_vegetation,emergent_vegetation,1,0.22867031395435333,0.22867031395435333,0.6604405200422235,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,252,252,emergent_vegetation,emergent_vegetation,3,0.20078369975090027,0.20078369975090027,0.6839270380901828,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,253,253,emergent_vegetation,emergent_vegetation,2,0.23060882091522217,0.23060882091522217,0.6615384669815568,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,254,254,emergent_vegetation,emergent_vegetation,4,0.22677041590213776,0.22677041590213776,0.6495330025580326,1,54,emergent_vegetation,"emergent vegetation along a coastal fringe (sensor: both, environment: coast, ablation: hydrology)"
5,255,255,emergent_vegetation,emergent_vegetation,5,0.21883583068847656,0.21883583068847656,0.6598032878803559,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,256,256,emergent_vegetation,emergent_vegetation,2,0.204226553,0.204226553,0.6584911722354536,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,257,257,emergent_vegetation,emergent_vegetation,5,0.1983911097049713,0.1983911097049713,0.6583396519956461,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,258,258,emergent_vegetation,submerged_aquatic_vegetation,3,0.24064046144485474,0.24064046144485474,0.6868064162274587,0,64,submerged_aquatic_vegetation,"underwater vegetation in shallow clear water (sensor: both, environment: any, ablation: hydrology)"
5,259,259,emergent_vegetation,emergent_vegetation,4,0.2250508964061737,0.2250508964061737,0.6494157207715754,1,54,emergent_vegetation,"emergent vegetation along a coastal fringe (sensor: both, environment: coast, ablation: hydrology)"
5,260,260,emergent_vegetation,emergent_vegetation,1,0.2206490933895111,0.2206490933895111,0.6599356555322077,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,261,261,emergent_vegetation,emergent_vegetation,2,0.2362671047449112,0.2362671047449112,0.6621902985787113,1,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
5,262,262,emergent_vegetation,emergent_vegetation,3,0.1784812957048416,0.1784812957048416,0.6823096459586449,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
5,263,263,emergent_vegetation,emergent_vegetation,2,0.22803901135921478,0.22803901135921478,0.661242223,1,49,emergent_vegetation,"reed beds and cattails in shallow water (sensor: both, environment: any, ablation: hydrology)"
5,264,264,emergent_vegetation,submerged_aquatic_vegetation,5,0.20211809873580933,0.20211809873580933,0.6586066927281848,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
5,265,265,emergent_vegetation,emergent_vegetation,1,0.2101742923259735,0.2101742923259735,0.659275813,1,53,emergent_vegetation,"emergent vegetation in a lake marsh zone (sensor: both, environment: lake, ablation: hydrology)"
5,266,266,emergent_vegetation,submerged_aquatic_vegetation,5,0.22110603749752045,0.22110603749752045,0.659965624,0,66,submerged_aquatic_vegetation,"an image with underwater vegetation carpets (sensor: both, environment: lake, ablation: sensor)"
